county_name,state_code,fips_code,election_year,total_population,median_age,median_household_income,pct_bachelors_or_higher,total_registered_voters,total_ballots_cast,democrat_votes,republican_votes,other_votes,pct_white,pct_black,pct_hispanic,pct_asian,calculated_total_votes,total_pct_race,total_votes_calculated,flag_votes_exceed_ballots,flag_ballots_exceed_voters,flag_voters_exceed_population,turnout_rate,registration_rate,pct_democrat,pct_republican,pct_other,vote_margin,winning_party
Denver,COLORADO,103,1992,1749837,64.6,94222,69.62,2274347,581795,1049826,1016287,64531,55.27,22.59,17.13,48.49,2130644,143.48,2130644,True,False,True,25.580749111723055,100.0,49.272708157721326,47.698583151385215,3.0287086908934575,33539,Democrat
Milwaukee,WISCONSIN,104,2012,5131292,28.7,126413,69.01,1820963,3667753,1353947,3366833,90741,33.3,35.51,78.08,37.73,4811521,184.61999999999998,4811521,True,True,False,150.0,35.487417204088175,28.13968805290468,69.97440102620357,1.8859109208917515,2012886,Republican
Amarillo,TEXAS,105,2007,4375723,70.3,85752,43.71,6771587,169330,345818,1967833,45732,40.58,38.73,12.1,47.92,2359383,139.32999999999998,2359383,True,False,True,2.5005955029448783,100.0,14.657137056594882,83.4045595818907,1.9383033615144298,1622015,Republican
Mobile,ALABAMA,106,2007,37085,22.0,75935,72.28,3080591,4733150,3030645,1384314,61305,86.11,7.33,8.89,18.68,4476264,121.00999999999999,4476264,False,True,True,150.0,100.0,67.70478684903304,30.925655859439928,1.3695572915270413,1646331,Democrat
Louisville,KENTUCKY,107,2006,1065210,49.3,135683,71.48,2377024,5473604,812258,569489,77586,78.97,60.42,24.38,45.84,1459333,209.60999999999999,1459333,False,True,True,150.0,100.0,55.65953761067556,39.02392394333576,5.316538445988681,242769,Democrat
Grand Rapids,MICHIGAN,108,2001,7420246,53.3,75603,72.05,3061073,7009477,2370855,1125,2667,14.19,42.61,86.56,17.47,2374647,160.83,2374647,False,True,False,150.0,41.25298541315207,99.8403131075903,0.04737546254243262,0.11231142986726027,2369730,Democrat
Naples,FLORIDA,109,2005,4624652,39.7,58503,26.0,4239599,535189,1778827,3093652,88198,38.2,28.19,23.47,38.12,4960677,127.97999999999999,4960677,True,False,False,12.623575956122265,91.6739032472065,35.858553177318335,62.363504013665874,1.7779428090157856,1314825,Republican
Merrifield,VIRGINIA,110,1992,1936987,67.2,53105,54.24,3712047,2538834,1146430,387831,69028,10.98,17.18,49.63,8.73,1603289,86.52000000000001,1603289,False,False,True,68.39444651428175,100.0,71.50488776508789,24.18971252219656,4.305399712715549,758599,Democrat
Amarillo,TEXAS,111,1988,8301082,50.0,177206,23.86,5972617,7149953,2499070,2842443,9128,92.1,13.47,39.31,38.92,5350641,183.8,5350641,False,True,False,119.71222999901048,71.94986147588953,46.70599279600332,53.12341082124553,0.17059638275115074,343373,Republican
Glendale,CALIFORNIA,112,2006,3921149,57.5,145472,47.73,3697118,6585591,3547398,1221518,91138,48.31,86.59,80.9,25.22,4860054,241.02,4860054,False,True,False,150.0,94.2865981374337,72.99091738486855,25.133835961493432,1.8752466536380048,2325880,Democrat
Montgomery,ALABAMA,113,2009,3951886,57.2,135351,62.29,5880153,7498649,3950756,3552546,55205,72.87,47.52,39.45,12.98,7558507,172.82000000000002,7558507,True,True,True,127.52472597226637,100.0,52.26899968472609,47.00063120931157,0.7303691059623283,398210,Democrat
Albuquerque,NEW MEXICO,114,2008,930629,70.7,141031,52.44,5805724,4959305,3770609,3729220,29209,71.15,22.19,52.69,7.43,7529038,153.46,7529038,True,False,True,85.42095697280821,100.0,50.08088682777269,49.53116188283284,0.3879512893944751,41389,Democrat
Fort Lauderdale,FLORIDA,115,1995,4492502,40.9,115888,73.03,4977730,6659659,2645566,83493,51033,30.4,64.77,15.19,32.28,2780092,142.64,2780092,False,True,True,133.78907654694007,100.0,95.16109538821017,3.0032459357460115,1.8356586760438145,2562073,Democrat
Washington,DISTRICT OF COLUMBIA,116,2001,4503282,70.8,161347,73.1,6264789,506057,380921,2383249,2686,74.06,84.86,27.56,15.7,2766856,202.18,2766856,True,False,True,8.07779799128111,100.0,13.767286768809075,86.1356355372307,0.09707769396022055,2002328,Republican
New York City,NEW YORK,117,2000,737373,61.0,134446,27.02,3339632,2841038,2097123,1557536,46940,82.71,45.76,59.88,17.25,3701599,205.6,3701599,True,False,True,85.07039098918683,100.0,56.654516061842465,42.0773833146162,1.26810062354134,539587,Democrat
North Hollywood,CALIFORNIA,118,2008,7533147,47.5,139354,62.54,362383,126245,3109593,3184972,42108,76.34,61.9,54.99,22.58,6336673,215.81,6336673,True,False,False,34.837450984179725,4.81051279100222,49.07295989551615,50.26252735465441,0.6645127498294452,75379,Republican
Battle Creek,MICHIGAN,119,1990,8775261,33.7,27701,90.16,1158686,700714,1030707,1584079,47834,37.26,26.1,42.13,5.56,2662620,111.05000000000001,2662620,True,False,False,60.47488275512089,13.204006125857681,38.71025531243662,59.49324349700671,1.7965011905566697,553372,Republican
Miami,FLORIDA,120,2001,4480902,29.7,80940,92.02,6805799,6156711,3301925,2097852,33604,66.34,35.12,65.11,29.04,5433381,195.60999999999999,5433381,False,False,True,90.46272157023738,100.0,60.77109262170277,38.61043427655819,0.6184731017390461,1204073,Democrat
El Paso,TEXAS,121,2000,6103578,64.7,145121,29.08,5321500,2358836,2950045,2369936,63201,15.66,15.43,19.41,8.87,5383182,59.37,5383182,True,False,False,44.326524476181525,87.18656499515531,54.80113806295236,44.024816549022496,1.1740453880251494,580109,Democrat
Pensacola,FLORIDA,122,1998,8646464,59.4,78191,65.92,99386,4765963,111587,3857052,45442,19.69,18.13,83.77,45.91,4014081,167.5,4014081,False,True,False,150.0,1.1494409737899793,2.7798890954118765,96.08804605587181,1.1320648487163065,3745465,Republican
Knoxville,TENNESSEE,123,1995,3958212,74.7,177102,6.19,4988746,1315960,2956825,2779611,81616,15.28,68.3,37.41,23.49,5818052,144.48,5818052,True,False,True,26.37857289186501,100.0,50.821563643638804,47.77563005624563,1.4028063001155713,177214,Democrat
Pasadena,CALIFORNIA,124,2004,1931399,52.6,169833,93.61,5508069,1563511,2481681,3335326,40056,67.36,70.3,8.02,38.55,5857063,184.23000000000002,5857063,True,False,True,28.385828136866113,100.0,42.37074110351895,56.94536664536475,0.6838922511163018,853645,Republican
Glendale,ARIZONA,125,2000,2099773,52.7,149116,18.01,6784784,5973863,3952767,2534913,79838,44.19,63.42,54.25,36.17,6567518,198.03000000000003,6567518,True,False,True,88.04794669955595,100.0,60.186618445507115,38.597732050372755,1.2156495041201258,1417854,Democrat
New Orleans,LOUISIANA,126,2007,8200474,73.2,80949,6.1,6028132,7157324,3443553,2772897,15040,27.09,44.82,73.83,46.87,6231490,192.61,6231490,False,True,False,118.73203838270297,73.50955566714802,55.26050751906847,44.498137684566615,0.24135479636491433,670656,Democrat
Albuquerque,NEW MEXICO,127,1985,8829573,64.7,43317,15.31,1685889,1682783,2089968,2618149,24251,71.21,52.18,23.29,17.09,4732368,163.76999999999998,4732368,True,False,False,99.81576485759146,19.093663985789576,44.16326033816474,55.32429008056854,0.5124495812667147,528181,Republican
Minneapolis,MINNESOTA,128,2008,1922176,53.7,76782,78.89,5392775,154200,3178595,2054030,67449,26.24,47.38,11.6,25.8,5300074,111.02,5300074,True,False,True,2.8593813018343988,100.0,59.972653212011764,38.75474191492421,1.2726048730640365,1124565,Democrat
Modesto,CALIFORNIA,129,1994,7593697,46.3,167873,62.07,893714,2362287,1737103,1777999,79848,62.22,76.14,50.25,46.41,3594950,235.02,3594950,True,True,False,150.0,11.769155392952866,48.32064423705476,49.458240031154816,2.221115731790428,40896,Republican
Waterbury,CONNECTICUT,130,2002,7253349,29.0,113597,47.3,3182505,1793383,1849465,2759869,17657,97.61,87.6,40.09,5.75,4626991,231.04999999999998,4626991,True,False,False,56.35130188326492,43.87635284059818,39.97122536006662,59.64716594434698,0.38160869558639726,910404,Republican
Columbus,OHIO,131,1998,4783902,59.1,170037,7.47,6136352,1589410,2354259,3125693,30305,92.75,74.38,76.92,4.15,5510257,248.20000000000002,5510257,True,False,True,25.90154541330093,100.0,42.72503079257465,56.72499485958641,0.5499743478389483,771434,Republican
Peoria,ILLINOIS,132,2006,8698885,68.3,84303,65.33,5246256,3688003,2913730,545165,1052,40.32,87.58,63.93,32.04,3459947,223.87,3459947,False,False,False,70.29780857053106,60.30952242729959,84.21313968104135,15.75645522893848,0.030405090020165046,2368565,Democrat
Houston,TEXAS,133,1999,3749343,41.7,139608,36.95,243233,1828034,2417146,3710067,54351,45.45,21.57,24.53,22.13,6181564,113.68,6181564,True,True,False,150.0,6.487349917038799,39.10249897922273,60.01825751541195,0.8792435053653088,1292921,Republican
Dallas,TEXAS,134,2012,1497335,73.6,179052,14.81,1333896,5580267,3972836,3730834,73457,11.58,88.29,77.4,5.93,7777127,183.20000000000002,7777127,True,True,False,150.0,89.08467377039874,51.08359423730639,47.971879589982265,0.9445261727113368,242002,Democrat
Saint Louis,MISSOURI,135,1992,5155018,42.9,74179,60.4,4284745,4178279,1701096,3558590,39545,87.46,54.15,48.95,21.75,5299231,212.31,5299231,True,False,False,97.51523136149292,83.1179444960231,32.100808589019806,67.15295106025762,0.746240350722586,1857494,Republican
Washington,DISTRICT OF COLUMBIA,136,1965,7190943,47.8,25864,40.0,3643330,520107,1725767,3551485,18090,92.93,55.37,36.6,15.15,5295342,200.05,5295342,True,False,False,14.27559403073562,50.66553858096219,32.59028406474974,67.06809494079891,0.3416209944513499,1825718,Republican
El Paso,TEXAS,137,2002,8829186,34.0,85525,46.16,2341325,225594,2921219,831169,93388,50.91,82.95,86.05,39.37,3845776,259.28000000000003,3845776,True,False,False,9.635313337533233,26.518016496650993,75.95915622750779,21.612517213691074,2.4283265588011367,2090050,Democrat
Wilmington,NORTH CAROLINA,138,2003,4982908,71.3,36884,68.14,6691308,241444,2754088,1981701,71768,49.84,55.79,81.16,9.07,4807557,195.85999999999999,4807557,True,False,True,3.6083229168347954,100.0,57.28664267527145,41.220540910903395,1.4928164138251507,772387,Democrat
Washington,DISTRICT OF COLUMBIA,139,2003,510205,52.1,98490,81.53,2688470,4994329,3001730,2851393,42880,56.95,61.35,59.08,7.1,5896003,184.48,5896003,True,True,True,150.0,100.0,50.911269889109626,48.361457753668034,0.727272357222342,150337,Democrat
San Antonio,TEXAS,140,1987,3670940,28.1,152348,63.04,3034596,2207228,1516722,1677819,42175,52.98,37.22,59.86,26.19,3236716,176.25,3236716,True,False,False,72.73548109863718,82.66536636392858,46.85990368014988,51.83707807543201,1.3030182444181078,161097,Republican
Lynn,MASSACHUSETTS,141,2001,7534970,58.7,169375,92.01,2106522,6737129,321824,3650384,38209,34.99,12.7,7.23,20.09,4010417,75.01,4010417,False,True,False,150.0,27.956607657362937,8.024701670674148,91.02255451241106,0.9527438169147997,3328560,Republican
Chicago,ILLINOIS,142,1964,4291071,51.3,98378,76.51,1402044,5700627,2163264,244048,99325,72.75,6.55,2.04,4.92,2506637,86.26,2506637,False,True,False,150.0,32.67352136564508,86.30144691872019,9.736072674264364,3.9624804070154553,1919216,Democrat
Baton Rouge,LOUISIANA,143,1985,9351668,67.8,87058,53.15,1052453,6525298,2543521,382208,5962,78.88,11.48,61.43,6.41,2931691,158.2,2931691,False,True,False,150.0,11.254174121664713,86.75951865322777,13.037117486119785,0.20336386065243575,2161313,Democrat
Washington,DISTRICT OF COLUMBIA,144,2010,1026251,40.6,67555,40.45,5752774,7310851,2351942,3868323,14915,50.53,63.9,64.83,42.11,6235180,221.37,6235180,False,True,True,127.08392507684118,100.0,37.72051488489506,62.04027790697302,0.23920720813192242,1516381,Republican
Philadelphia,PENNSYLVANIA,145,2012,3422875,56.9,159573,50.75,511583,473467,1908216,1810418,91760,87.5,21.7,58.94,16.8,3810394,184.94,3810394,True,False,False,92.54940058602416,14.946002994558668,50.07923065173837,47.51261942990672,2.4081499183549,97798,Democrat
Honolulu,HAWAII,146,2009,7138794,46.4,119224,65.09,1002706,2482991,75163,1789673,65404,10.75,18.0,72.5,32.94,1930240,134.19,1930240,False,True,False,150.0,14.045873854883611,3.8939717340848805,92.7176413295756,3.388386936339523,1714510,Republican
Los Angeles,CALIFORNIA,147,2007,4732018,25.8,70586,23.66,2743054,5392163,3394539,2228144,70594,68.02,6.28,9.73,9.87,5693277,93.9,5693277,True,True,False,150.0,57.967953629931245,59.62364030416929,39.13640597497715,1.2399537208535611,1166395,Democrat
North Hollywood,CALIFORNIA,148,1994,8692517,51.4,48760,87.58,5001132,7132904,1781510,1246437,93771,20.4,2.34,50.63,7.03,3121718,80.4,3121718,False,True,False,142.6257895212524,57.53376151004363,57.06825536451403,39.92791789649161,3.003826738994362,535073,Democrat
Charlotte,NORTH CAROLINA,149,2007,2526367,25.4,65899,25.0,5120997,6895400,3107384,3757788,34115,37.43,12.7,25.19,40.86,6899287,116.17999999999999,6899287,True,True,True,134.64956140376572,100.0,45.03920477579785,54.46632383897061,0.4944713852315464,650404,Republican
Honolulu,HAWAII,150,2002,7163324,74.7,161434,32.51,5931267,1795082,1333054,2457782,23327,23.55,44.47,35.9,6.47,3814163,110.38999999999999,3814163,True,False,False,30.264730958832235,82.80048480286526,34.95010569815711,64.43830533723913,0.6115889646037675,1124728,Republican
Anchorage,ALASKA,151,2003,9511386,42.5,140328,43.4,5328724,625358,2705831,924738,94871,28.71,20.65,61.02,11.69,3725440,122.07,3725440,True,False,False,11.735604996618328,56.024684520216084,72.63117913588731,24.822249183989005,2.5465716801236904,1781093,Democrat
Salt Lake City,UTAH,152,2002,7138515,73.7,81008,8.27,2572107,2706950,539326,2385166,57223,92.75,2.7,9.81,48.22,2981715,153.48000000000002,2981715,True,True,False,105.24251129521438,36.031401488965145,18.087778342329834,79.99309122434572,1.9191304333244459,1845840,Republican
Dallas,TEXAS,153,2010,380808,44.8,178423,56.86,1765094,6451006,3608715,3399294,48928,84.58,16.18,83.93,48.44,7056937,233.13,7056937,True,True,True,150.0,100.0,51.13712932395457,48.16953871063324,0.6933319654121894,209421,Democrat
Saint Petersburg,FLORIDA,154,2000,8514787,48.3,154260,7.01,1868084,6103737,672145,1028374,66928,76.38,58.15,66.66,2.19,1767447,203.38,1767447,False,True,False,150.0,21.93929219838382,38.02914599419388,58.18414922767132,3.78670477813479,356229,Republican
El Paso,TEXAS,155,2004,7820294,26.4,104559,77.84,5006338,6509446,1590792,188984,14132,79.64,76.41,42.83,23.81,1793908,222.69,1793908,False,True,False,130.02410144900324,64.01726073214127,88.67745726090746,10.534765439476272,0.7877772996162568,1401808,Democrat
New York City,NEW YORK,156,2007,5773281,38.3,98676,16.07,6830241,5033932,3636134,254538,36820,14.22,71.75,81.68,42.96,3927492,210.61,3927492,False,False,True,73.70064980137597,100.0,92.58157623236406,6.48092981475201,0.937493952883927,3381596,Democrat
Little Rock,ARKANSAS,157,1994,6795640,58.2,156903,42.07,1511527,1190719,2541371,2358048,34832,92.98,44.43,69.76,14.38,4934251,221.55,4934251,True,False,False,78.77590013277963,22.242599666845212,51.50469645747653,47.78938079963909,0.7059227428843811,183323,Democrat
New Haven,CONNECTICUT,158,1999,5446879,69.4,47809,9.57,2000204,1496691,664536,2057600,20530,65.87,11.4,64.23,45.61,2742666,187.11,2742666,True,False,False,74.82691765439925,36.72202007791985,24.22956349770625,75.0218947549574,0.7485417473363508,1393064,Republican
Anderson,INDIANA,159,1990,4493700,47.8,111065,81.26,4232662,2173362,3538247,3180326,49488,12.2,88.82,49.69,40.63,6768061,191.33999999999997,6768061,True,False,False,51.34740265109758,94.19102298773839,52.27859205169694,46.99020886484327,0.7311990834597974,357921,Democrat
Cincinnati,OHIO,160,1990,5298965,37.0,40037,82.79,2355208,4027210,1545577,2566433,93989,92.91,78.71,17.34,8.16,4205999,197.12,4205999,True,True,False,150.0,44.44656645212792,36.74696546527947,61.01839301435877,2.23464152036175,1020856,Republican
Tallahassee,FLORIDA,161,2000,1638010,51.4,86829,40.13,2535496,6314953,3156296,2143532,10191,81.32,59.03,39.93,10.71,5310019,190.99,5310019,False,True,True,150.0,100.0,59.44038994964048,40.36768983312489,0.1919202172346276,1012764,Democrat
Springfield,ILLINOIS,162,1993,1185314,27.5,43311,36.62,2661882,2763336,1494817,1815859,72667,25.44,72.47,41.29,28.5,3383343,167.7,3383343,True,True,True,103.81136353902991,100.0,44.181657017925765,53.67055601516015,2.1477869669140848,321042,Republican
Whittier,CALIFORNIA,163,2010,2458534,37.8,46219,79.53,2772963,6593544,1464295,1942960,83056,26.02,43.12,62.85,47.75,3490311,179.74,3490311,False,True,True,150.0,100.0,41.95313827335157,55.667245698162716,2.3796160284857137,478665,Republican
Topeka,KANSAS,164,2004,8068211,64.9,72696,93.25,3325259,468300,3071601,246723,51296,26.36,36.51,23.12,25.47,3369620,111.46,3369620,True,False,False,14.083113525893772,41.214328678315425,91.15570895234477,7.321982894213591,1.5223081534416343,2824878,Democrat
Chicago,ILLINOIS,165,1992,3028790,57.5,136261,35.42,1405314,6971843,1042473,1315065,74270,44.89,76.33,60.75,12.86,2431808,194.82999999999998,2431808,False,True,False,150.0,46.39852878542256,42.86822808379609,54.07766567097403,3.0541062452298866,272592,Republican
Huntington,WEST VIRGINIA,166,2010,8904310,72.8,44995,5.37,5279145,4960688,2022758,1369374,6668,64.98,88.49,80.03,1.44,3398800,234.94,3398800,False,False,False,93.96764059331576,59.28752480540322,59.51388725432506,40.28992585618453,0.19618688949040838,653384,Democrat
Gary,INDIANA,167,1984,7793161,72.6,78020,21.17,2234947,5457834,3782125,2122255,71703,92.26,59.06,71.76,20.55,5976083,243.63,5976083,True,True,False,150.0,28.678311663264754,63.28769195474695,35.51247531200621,1.1998327332468441,1659870,Democrat
Lansing,MICHIGAN,168,1977,212254,44.4,73935,56.92,5281846,4162597,1688138,3939265,26594,75.46,42.52,6.61,1.2,5653997,125.78999999999999,5653997,True,False,True,78.80951091720584,100.0,29.857426524987545,69.67221595625183,0.47035751876062193,2251127,Republican
Littleton,COLORADO,169,1989,6893971,47.9,145661,25.76,689589,5881569,1177638,1929326,78281,21.16,30.91,32.34,27.02,3185245,111.42999999999999,3185245,False,True,False,150.0,10.002783591633907,36.971661520542376,60.57072532882086,2.457613150636764,751688,Republican
Juneau,ALASKA,170,1995,4587074,62.3,34116,29.34,1571940,6342606,2547716,3556815,64842,60.5,29.48,69.94,38.46,6169373,198.38000000000002,6169373,False,True,False,150.0,34.26890431678233,41.296190066640484,57.65277930188367,1.0510306314758404,1009099,Republican
Alexandria,VIRGINIA,171,2010,8248009,35.8,159140,11.02,5763351,3684875,1119857,1301045,53146,37.57,88.5,54.84,25.68,2474048,206.59,2474048,False,False,False,63.93632801472615,69.87566332674953,45.264158173163985,52.58770242129498,2.1481394055410403,181188,Republican
Mobile,ALABAMA,172,2001,3128605,33.1,164257,14.13,4564902,2088839,1489733,3264931,39482,60.31,40.88,44.48,42.5,4794146,188.17,4794146,True,False,True,45.75868222362715,100.0,31.074001500997255,68.10245244929962,0.8235460497031172,1775198,Republican
Hialeah,FLORIDA,173,2012,6077729,30.0,94204,40.52,6285134,165632,3609070,3182900,15435,27.56,88.21,37.38,10.02,6807405,163.17000000000002,6807405,True,False,True,2.6352978313588857,100.0,53.016825060357064,46.75643655695526,0.22673838268767615,426170,Democrat
