Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Category_Broad_Drink,Item_Category_Broad_Food,Item_Category_Broad_Non-Consumable
DRM47,0.8308774648655685,0.6800888265706393,0.348838464535604,0.8165020211892089,-0.4557321484702952,-0.7553491396868671,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRM48,-1.1967844916980506,-1.1628348663289114,-0.9600403951780108,-1.6679482226942315,0.9063749947426437,0.5149040637930531,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
DRM49,-1.1242970198761562,-1.2275504628872356,-0.3056009653212034,-1.5540872599875106,1.7418084914672742,-1.442147058178553,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
DRM59,0.6222157476759115,0.12088723994621085,1.0032778943924114,0.20968443973847276,-1.4054682935459513,-1.4916654033989567,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRN11,-0.39525853042984443,0.0829403674188297,-0.9600403951780108,0.05128337391576874,1.9785477971069707,-1.0675300117285427,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRN35,-1.122593658919506,-1.3440385366922192,0.348838464535604,-1.685504364984221,0.17020944715508157,-1.0330824672273924,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRN36,-0.7410408046298476,-0.7510083427759393,-0.3056009653212034,-0.733785129020431,-0.2253789544032972,0.5149040637930531,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
DRN37,-0.1510154954790487,-0.3373187944735605,0.348838464535604,0.4180745585835799,0.8337783825267421,-0.6907599937472104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
DRN47,2.0354375547100783,0.6397886596229555,2.3121567541060264,0.6187061111519284,-1.1023876385397149,-0.1525171109167356,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRN59,-1.2378544169861736,-1.226667977479622,-0.9600403951780108,-1.5294846068585148,-0.1265884555611503,0.47184463316661523,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRO35,-0.21299890806826655,0.36621818326276695,-0.9600403951780108,-0.40730144676848956,-0.7542762981921396,0.22425290706459675,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRO47,-0.4401137022883014,-0.6368735633912583,0.348838464535604,-0.44979635280811003,1.2192616936409681,-0.5626581876335572,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRO59,-1.1015855404541528,-1.0148714796523792,-0.9600403951780108,-1.0419062182600283,-0.12164271917357498,-0.21710625685639234,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRP35,0.7760860207599853,-0.01678048364149699,1.657717324249219,-0.21224882937929102,0.6209026806785218,1.3007386727255468,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRP47,0.45698973488083633,1.4075509642467114,-0.9600403951780108,1.7920056473653039,1.5001858744271424,0.6333174980157577,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRQ35,0.8924823527977528,0.3609232708170858,1.0032778943924114,-0.2768253287854609,-0.5910742924504622,-0.7553491396868671,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
DRY23,-1.264918929964061,-1.491511653697855,0.348838464535604,-1.5836295580204118,1.1171712100346427,-0.7348959101393093,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
DRZ11,-0.19880423342951453,-0.3868360312340967,0.348838464535604,-0.2897497102498723,0.9052550359753544,-0.8522328585963528,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
DRZ24,0.1617405023947908,0.37151309570844776,-0.3056009653212034,-0.33127709018983664,0.2507639988548412,-1.1353486149651826,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
FDA01,-0.9287890345184096,-1.256630458223833,1.0032778943924114,-1.3188421940233723,-0.2231425253982272,0.47184463316661523,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA02,-0.011056003540952335,-0.44155012650613445,1.0032778943924114,0.05079876713777372,-0.7910277414578316,0.25654748003442535,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA03,0.23242998209577692,0.05999574682087852,0.348838464535604,0.07006154140155049,-0.39538026047303054,1.22538466912928,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA04,3.385067219362635,2.010729740350546,1.657717324249219,1.9006590431238746,-0.07180722230812188,-0.3247548334224873,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA07,0.22041182423496675,-0.23597304964683416,1.0032778943924114,-0.2911407878892702,-0.7695436482757256,-1.1321191576681997,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDA08,0.10486717267552396,-0.07218095645278964,0.348838464535604,0.37088162070600544,-0.2931035274586465,-0.20634139919978306,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDA09,0.45131186502533543,0.7315671420147609,-0.3056009653212034,0.6190998509631093,1.6898157261223523,0.1166043304985018,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDA10,-0.38901287358879366,-0.5839244389344476,0.348838464535604,-0.2996547721180515,1.9762047463451968,1.6236844024238315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDA11,-0.512411911781679,-0.4667303768033731,-0.3056009653212034,-0.7558782277710732,-0.570644531214901,-1.0890597270417617,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA13,-1.1393433749932336,-1.5053127449335886,1.657717324249219,-1.6546063491923673,0.3360581358536937,0.6548472133289766,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA14,-1.1328138246594075,-0.7721879925586635,-1.6144798250348182,0.09286659331986397,0.24115873969136217,0.7086715016120244,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA15,4.2155503168938955,2.656120735118561,1.657717324249219,1.7474441442349082,-1.1208303525272605,-0.7553491396868671,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA16,0.7870632358139534,1.9205691478726994,-0.9600403951780108,1.292791173510574,-0.7695439212712961,-1.316198223596222,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA19,-0.6904131317516314,-0.6880577170328421,-0.3056009653212034,-0.20216873226777743,-0.12209784828899602,-1.1385780722621657,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDA20,1.299207096780132,1.1653577468238918,0.348838464535604,0.7285452006600781,-0.07416097166519671,-1.2978979655799858,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDA21,1.5672025539597727,1.44304648841961,0.348838464535604,0.7108548288890038,-0.7256060374517691,0.18119347643815892,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDA22,-0.032253384334822194,1.5085465164513687,-1.6144798250348182,0.420490689243099,0.30300278871795655,-1.1568783302784016,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDA23,-0.05515412608534223,-0.2379901591499508,0.348838464535604,-0.6385401845863422,-0.48785691386605556,-0.6477005631207722,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA25,-0.6388391472308319,-0.6239304440795935,-0.3056009653212034,-0.6080851260820672,-0.04014342686912462,0.7947903628649001,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA26,0.6712346907617356,1.0050199536539344,-0.3056009653212034,1.2537722741131143,0.3718798972536965,-1.0664535259628813,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA27,0.4853790841583404,0.7739264415802093,-0.3056009653212034,1.85617807768213,-0.8318008864621156,1.6236844024238315,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA28,0.022064903949469503,-0.15797814885965902,0.348838464535604,-0.23878438703590213,-0.36025106042383154,0.7086715016120244,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA31,-0.36630139416679,0.12794712320711885,-0.9600403951780108,0.5093591964077546,0.8526290554833889,-1.2290028765776853,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDA32,0.7579168372223823,0.24140953275742763,1.0032778943924114,1.205672865374137,-0.6984742624602095,0.25654748003442535,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDA33,0.11177524766638336,0.30938612301245677,-0.3056009653212034,0.10078505886799442,-0.768904770088344,-1.3624871115196426,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDA34,1.159152973677777,1.61169925520797,-0.3056009653212034,0.5208760858847958,-1.1741156893374005,-0.2816954027960495,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDA35,-0.04077018911807331,0.6339054235721993,-0.9600403951780108,-0.29764132990178566,-0.34619452279174573,0.43955006019678666,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA36,-0.5637020028097036,-0.17886363683984546,-0.9600403951780108,0.7092440751159912,-1.3472140508350003,-1.4690592023200768,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA37,-0.7747294991058193,-0.03011581868987902,-1.6144798250348182,-0.27821993474264745,-0.3158563346944515,-1.0761418978538304,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA38,-0.6017437308415595,-0.237990159149951,-0.9600403951780108,1.5957449646463462,-0.8467821349127691,-1.5863961507771203,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDA39,-0.9411857170362532,-1.3513190413050307,1.657717324249219,-1.6353723383888228,-1.1937542499570477,-1.3969346560207931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDA40,-1.070357256248898,-1.1604815719086088,-0.3056009653212034,-0.8550684451131945,0.620430155906183,0.6871417862988052,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
