Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type
FDV07,9836.5292,1967.3058400000002,5,110.7228,0.031304950250000005,9.5,Low Fat,Food,Fruits and Vegetables
FDV08,2265.0516,566.2629,4,41.2204,0.02859797975,7.35,Low Fat,Food,Fruits and Vegetables
FDV09,15441.2336,1930.1542,8,148.2359,0.024257880875,12.099999999999998,Low Fat,Food,Snack Foods
FDV10,3451.5072,690.30144,5,42.1712,0.083523496,7.645,Regular,Food,Snack Foods
FDV11,6829.1106,1707.27765,4,174.3054,0.100047421,9.1,Regular,Food,Breads
FDV12,9065.5328,2266.3832,4,99.1134,0.06100721325,16.7,Regular,Food,Baking Goods
FDV13,7382.3904,1845.5976,4,87.9856,0.02761054675,17.35,Regular,Food,Canned
FDV14,2900.2248,966.7416,3,88.95226666666667,0.04450539033333334,19.85,Low Fat,Food,Dairy
FDV15,12152.1816,2025.3636,6,103.7648,0.16462217133333334,10.3,Low Fat,Food,Meat
FDV16,3395.58,485.0828571428571,7,34.51294285714285,0.09194804214285714,7.75,Regular,Food,Frozen Foods
FDV19,18613.1048,2659.0149714285717,7,160.8720857142857,0.039090657142857144,14.85,Regular,Food,Fruits and Vegetables
FDV20,15514.4716,1939.30895,8,127.3303,0.07197039371428571,20.2,Regular,Food,Fruits and Vegetables
FDV21,8010.9056,2002.7264,4,125.3204,0.19986067625,11.5,Low Fat,Food,Snack Foods
FDV22,15176.911,2529.485166666667,6,156.91299999999998,0.011075575499999999,14.85,Regular,Food,Snack Foods
FDV23,10209.3772,2041.8754400000003,5,124.9846,0.1217533636,11.0,Low Fat,Food,Breads
FDV24,5992.2,1498.05,4,149.205,0.12667717266666667,5.635,Low Fat,Food,Baking Goods
FDV25,22104.56,4420.912,5,221.7056,0.05427671700000001,5.905,Low Fat,Food,Canned
FDV26,28481.5924,3560.19905,8,195.0794,0.08433256257142857,20.25,Regular,Food,Dairy
FDV27,2567.9906,855.9968666666667,3,89.0514,0.05010158066666667,7.97,Regular,Food,Meat
FDV28,3361.6242,480.2320285714286,7,33.99865714285714,0.17761810183333335,16.1,Regular,Food,Frozen Foods
FDV31,4587.362,1529.1206666666667,3,176.17033333333333,0.1427783335,9.8,Low Fat,Food,Fruits and Vegetables
FDV32,6767.857,1127.9761666666666,6,63.201,0.10000384233333333,7.785,Low Fat,Food,Fruits and Vegetables
FDV33,12916.519999999999,3229.1299999999997,4,258.3804,0.02739594825,9.6,Regular,Food,Snack Foods
FDV34,4212.5166,842.50332,5,73.72380000000001,0.0129807352,10.695,Regular,Food,Snack Foods
FDV35,12410.512,3102.628,4,155.9564,0.12838033650000003,19.5,Low Fat,Food,Breads
FDV36,9740.654,2435.1635,4,126.25200000000001,0.03075123075,18.7,Low Fat,Food,Baking Goods
FDV37,14435.2098,2405.8683,6,196.9926,0.09286066283333333,13.0,Regular,Food,Canned
FDV38,6715.2588,746.1398666666666,9,54.66226666666667,0.11796849266666667,19.25,Low Fat,Food,Dairy
FDV39,19378.7748,2768.3964,7,197.38545714285715,0.007292915833333334,11.3,Low Fat,Food,Meat
FDV40,4212.5166,842.50332,5,73.5038,0.01469548175,17.35,Low Fat,Food,Frozen Foods
FDV43,2051.9956,683.9985333333334,3,44.7086,0.076916308,16.0,Low Fat,Food,Fruits and Vegetables
FDV44,14471.8288,2411.9714666666664,6,190.7188,0.03989900233333333,8.365,Regular,Food,Fruits and Vegetables
FDV45,24971.4948,3567.3564,7,187.74131428571428,0.04989230771428571,16.75,Low Fat,Food,Snack Foods
FDV46,11884.529999999999,1980.7549999999999,6,140.63466666666667,0.014207654666666666,18.2,Low Fat,Food,Snack Foods
FDV47,7356.4241999999995,1226.0707,6,84.73993333333333,0.0624425392,17.1,Low Fat,Food,Breads
FDV48,7856.4400000000005,1309.4066666666668,6,78.48106666666666,0.057461649499999996,9.195,Regular,Food,Baking Goods
FDV49,27753.873,4625.6455,6,263.8559333333333,0.025838496833333335,10.0,Low Fat,Food,Canned
FDV50,8991.629,1798.3258,5,122.633,0.1228274456,14.3,Low Fat,Food,Dairy
FDV51,12599.5992,2099.9332,6,165.36753333333334,0.0362149795,16.35,Low Fat,Food,Meat
FDV52,10252.6542,2050.5308400000004,5,118.8466,0.1218442752,20.7,Regular,Food,Frozen Foods
FDV55,8273.2308,2757.7436,3,145.31106666666665,0.05501307266666666,17.75,Low Fat,Food,Fruits and Vegetables
FDV56,2912.2092000000002,970.7364000000001,3,107.79293333333334,0.013579195333333334,16.1,Regular,Food,Fruits and Vegetables
FDV57,28223.262,4031.8945714285715,7,179.49457142857142,0.0659168052,15.25,Regular,Food,Snack Foods
FDV58,7438.3176,2479.4392000000003,3,195.8785333333333,0.121305569,20.85,Low Fat,Food,Snack Foods
FDV59,17852.7612,3570.55224,5,218.41660000000002,0.056139218000000005,13.35,Low Fat,Food,Breads
FDV60,24158.553,2684.2836666666667,9,196.0776666666667,0.13838280375,20.199999999999996,Regular,Food,Baking Goods
FDW01,5641.3234,1410.33085,4,153.9682,0.07998680133333333,14.5,Low Fat,Food,Canned
FDW02,15646.3,2607.7166666666667,6,125.53706666666666,0.043348831000000004,4.805,Regular,Food,Dairy
FDW03,8257.9174,2064.47935,4,104.85560000000001,0.02454454975,5.63,Regular,Food,Meat
FDW04,8439.015,2813.0049999999997,3,130.2976666666667,0.0578857385,8.985,Regular,Food,Frozen Foods
FDW07,8146.7288,1163.8183999999999,7,88.77997142857143,0.1564962225714286,18.0,Regular,Food,Fruits and Vegetables
FDW08,5645.984,1411.496,4,106.378,0.14837984775000002,12.1,Low Fat,Food,Fruits and Vegetables
FDW09,6655.3368,950.7624,7,80.24448571428572,0.02842905985714286,13.65,Regular,Food,Snack Foods
FDW10,5998.857999999999,2999.4289999999996,2,174.937,0.09468683,21.2,Low Fat,Food,Snack Foods
FDW11,4643.955,928.7909999999999,5,61.2394,0.0488368158,12.6,Low Fat,Food,Breads
FDW12,13933.8624,1990.5517714285713,7,144.87297142857142,0.03901434814285714,8.315,Regular,Food,Baking Goods
FDW13,9192.034800000001,919.2034800000001,10,51.312400000000004,0.11190293389999999,8.5,Low Fat,Food,Canned
FDW14,4360.99,1453.6633333333332,3,87.51979999999999,0.038261014,8.3,Regular,Food,Dairy
FDW15,8462.9838,2820.9946,3,147.90673333333334,0.05500587066666667,15.35,Regular,Food,Meat
FDW16,8912.398799999999,2228.0996999999998,4,92.9304,0.0414315135,17.35,Regular,Food,Frozen Foods
FDW19,12743.412,1820.4874285714286,7,110.28557142857143,0.04225292071428571,12.35,Regular,Food,Fruits and Vegetables
FDW20,7883.072,1970.768,4,123.673,0.028181967750000002,20.75,Low Fat,Food,Fruits and Vegetables
FDW21,8646.0788,1729.2157599999998,5,100.5758,0.0059636336,5.34,Regular,Food,Snack Foods
FDW22,14189.5296,4729.8432,3,222.07806666666667,0.030298320333333333,9.695,Regular,Food,Snack Foods
FDW23,3205.1612,534.1935333333333,6,37.64973333333333,0.09231074633333332,5.765,Low Fat,Food,Baking Goods
FDW24,5249.1672,656.1459,8,49.3909,0.0441639545,6.8,Low Fat,Food,Baking Goods
FDW25,5795.1232,1159.02464,5,84.9224,0.0373667218,5.175,Low Fat,Food,Canned
FDW26,22460.0972,2495.5663555555557,9,222.47719999999998,0.12404408399999999,11.8,Regular,Food,Dairy
FDW27,11789.9864,1964.9977333333334,6,155.36473333333333,0.16980261333333332,5.86,Regular,Food,Meat
FDW28,19966.0104,2852.2871999999998,7,196.25948571428574,0.09880266016666665,18.25,Low Fat,Food,Frozen Foods
FDW31,12342.6004,2468.52008,5,199.0342,0.043210612800000006,11.35,Regular,Food,Fruits and Vegetables
FDW32,6699.2796,957.0399428571428,7,86.23105714285714,0.11355691257142857,18.349999999999998,Regular,Food,Fruits and Vegetables
FDW33,6498.2080000000005,1624.5520000000001,4,106.003,0.09929459524999999,9.395,Low Fat,Food,Snack Foods
FDW34,26974.887,3853.5552857142857,7,243.75985714285713,0.040043608833333334,9.6,Low Fat,Food,Snack Foods
FDW35,2978.1234,496.3539,6,42.1954,0.012501242333333334,10.6,Low Fat,Food,Breads
FDW36,5081.3856000000005,1270.3464000000001,4,106.9372,0.06757041975,11.15,Low Fat,Food,Baking Goods
FDW37,4617.9888,1539.3296,3,90.14880000000001,0.12416790300000001,19.2,Low Fat,Food,Canned
FDW38,4476.1734,639.4533428571428,7,54.58694285714286,0.1575039298,5.325,Regular,Food,Dairy
FDW39,13938.523000000001,2323.0871666666667,6,176.35366666666667,0.0424463144,6.69,Regular,Food,Meat
FDW40,9403.7592,2350.9398,4,143.08120000000002,0.12295917949999999,14.0,Regular,Food,Frozen Foods
FDW43,14800.734,3700.1835,4,226.40359999999998,0.022460999000000002,20.1,Regular,Food,Fruits and Vegetables
FDW44,11590.2464,1931.7077333333334,6,170.32813333333334,0.03914792,9.5,Regular,Food,Fruits and Vegetables
FDW45,16185.598,2697.5996666666665,6,147.17513333333332,0.039034165333333336,18.0,Low Fat,Food,Snack Foods
FDW46,5937.6044,989.6007333333333,6,64.81506666666667,0.07922537166666667,13.0,Regular,Food,Snack Foods
FDW47,8650.7394,1441.7899,6,121.97473333333333,0.0574080205,15.0,Low Fat,Food,Breads
FDW48,6606.0676,825.75845,8,80.3493,0.008549911714285714,18.0,Low Fat,Food,Baking Goods
FDW49,22387.525,2487.5027777777777,9,179.34464444444444,0.09036129325,19.5,Low Fat,Food,Canned
FDW50,11029.642800000001,1575.6632571428574,7,167.27294285714285,0.08381780857142858,13.1,Low Fat,Food,Dairy
FDW51,19175.04,3195.84,6,213.73933333333332,0.10539173166666667,6.155,Regular,Food,Meat
FDW52,14800.734,3700.1835,4,164.1276,0.037536952,14.0,Regular,Food,Frozen Foods
FDW55,20418.7544,4083.7508800000005,5,249.1292,0.025639529,12.6,Regular,Food,Fruits and Vegetables
FDW56,27130.6842,4521.7807,6,191.8495333333333,0.07893845,7.68,Low Fat,Food,Fruits and Vegetables
FDW57,17178.9716,3435.79432,5,177.3428,0.11606237125,8.31,Regular,Food,Snack Foods
FDW58,3387.5904,1693.7952,2,105.6622,0.007549236500000001,20.75,Low Fat,Food,Snack Foods
FDW59,6849.0846,1141.5141,6,84.92326666666666,0.023331414999999998,13.15,Low Fat,Food,Breads
FDW60,9527.598,3175.866,3,176.60366666666667,0.017041209666666668,5.44,Regular,Food,Baking Goods
FDX01,8505.595,1417.5991666666666,6,116.265,0.026888541666666665,10.1,Low Fat,Food,Canned
FDX02,16652.9896,4163.2474,4,225.0904,0.0571036315,16.0,Low Fat,Food,Dairy
FDX03,2807.0128,467.83546666666666,6,45.6744,0.07558156633333334,15.85,Regular,Food,Meat
FDX04,5464.8864,607.2096,9,48.1376,0.04507428322222222,19.6,Regular,Food,Frozen Foods
FDX07,18126.405,3021.0674999999997,6,182.9283333333333,0.02291051,19.2,Regular,Food,Fruits and Vegetables
FDX08,9923.749,1984.7498,5,180.0718,0.0260332092,12.85,Low Fat,Food,Fruits and Vegetables
FDX09,19055.196,3175.866,6,176.25366666666665,0.07341233833333334,9.0,Low Fat,Food,Snack Foods
FDX10,1164.4841999999999,291.12104999999997,4,35.4624,0.1237984195,6.385000000000001,Regular,Food,Snack Foods
FDX11,18721.6302,3120.2717,6,181.83006666666665,0.10687013233333333,16.0,Regular,Food,Baking Goods
FDX12,14220.1564,3555.0391,4,240.9196,0.03046699825,18.2,Regular,Food,Baking Goods
FDX13,23406.8648,4681.37296,5,249.24920000000003,0.0477870386,7.725,Low Fat,Food,Canned
FDX14,3536.0638,884.01595,4,74.7354,0.0891427035,13.1,Low Fat,Food,Dairy
FDX15,13478.4552,2246.4092,6,160.89113333333333,0.156292723,17.2,Low Fat,Food,Meat
FDX16,12433.815,2072.3025000000002,6,149.28833333333333,0.07469179199999999,17.85,Low Fat,Food,Frozen Foods
FDX19,24304.3632,3472.0518857142856,7,234.0243714285714,0.09690367214285714,19.1,Low Fat,Food,Fruits and Vegetables
FDX20,28975.615999999998,3219.5128888888885,9,226.88311111111113,0.04614628388888889,7.365,Low Fat,Food,Fruits and Vegetables
FDX21,9936.3992,1242.0499,8,109.4162,0.100124921375,7.05,Low Fat,Food,Snack Foods
FDX22,12623.568,3155.892,4,209.9678,0.027298154,6.785,Regular,Food,Snack Foods
FDX23,5294.4416,882.4069333333333,6,94.6936,0.0330692185,6.445,Low Fat,Food,Baking Goods
FDX24,7033.5112,1406.70224,5,93.6262,0.0160124766,8.355,Low Fat,Food,Baking Goods
FDX25,14959.1944,2991.8388800000002,5,181.7892,0.102071718,16.7,Low Fat,Food,Canned
FDX26,17695.632400000002,2527.947485714286,7,182.01491428571427,0.108696978,17.7,Low Fat,Food,Dairy
FDX27,5861.7032,1172.34064,5,93.5636,0.1296048592,20.7,Regular,Food,Dairy
FDX28,6646.6813999999995,2215.5604666666663,3,100.27086666666666,0.12542124799999999,6.325,Low Fat,Food,Frozen Foods
FDX31,29679.3666,3297.7074000000002,9,233.82913333333332,0.016260853285714288,20.35,Regular,Food,Fruits and Vegetables
FDX32,12714.1168,1816.3024,7,144.20717142857143,0.11257344,15.1,Regular,Food,Fruits and Vegetables
FDX33,16687.6112,2781.2685333333334,6,159.5578,0.11751121616666667,9.195,Regular,Food,Snack Foods
FDX34,16027.8034,2671.300566666667,6,120.87646666666667,0.07201702033333333,6.195,Low Fat,Food,Snack Foods
FDX35,16166.9556,3233.39112,5,227.9236,0.09504806000000002,5.035,Regular,Food,Breads
FDX36,25429.5652,3632.7950285714287,7,225.08325714285715,0.14227255814285714,9.695,Regular,Food,Baking Goods
FDX37,12184.14,2030.6899999999998,6,100.27,0.07155058439999999,16.2,Low Fat,Food,Canned
FDX38,1965.4416,393.08832,5,47.857600000000005,0.06197404720000001,10.5,Regular,Food,Dairy
FDX39,19206.3326,3841.26652,5,211.0586,0.05632953279999999,14.3,Regular,Food,Meat
FDX40,3591.3252,513.0464571428572,7,39.002114285714285,0.12261155116666667,12.85,Low Fat,Food,Frozen Foods
FDX43,9987.0,1664.5,6,166.11666666666667,0.09501572133333334,5.655,Low Fat,Food,Fruits and Vegetables
FDX44,8475.634,1412.6056666666666,6,89.48386666666666,0.04300536416666667,9.3,Low Fat,Food,Fruits and Vegetables
FDX45,19088.485999999997,2386.0607499999996,8,155.913,0.11621780214285714,16.75,Low Fat,Food,Snack Foods
FDX46,6932.975399999999,1155.4959,6,58.47286666666667,0.0580999174,12.3,Regular,Food,Snack Foods
FDX47,16498.523999999998,2356.932,7,157.12879999999998,0.03834398957142857,6.55,Regular,Food,Breads
FDX48,5715.227199999999,1428.8067999999998,4,154.2906,0.051474453249999996,17.75,Regular,Food,Baking Goods
FDX49,21671.79,4334.358,5,232.49,0.1018688556,4.615,Regular,Food,Canned
FDX50,11383.8484,1422.98105,8,109.9478,0.080967613875,20.1,Low Fat,Food,Dairy
FDX51,12527.6928,2505.53856,5,195.4452,0.025046307400000002,9.5,Regular,Food,Meat
FDX52,13129.576000000001,2625.9152000000004,5,193.882,0.0484074524,11.5,Regular,Food,Frozen Foods
FDX55,15457.8786,3091.57572,5,217.2366,0.065644483,15.1,Low Fat,Food,Fruits and Vegetables
FDX56,25468.8474,4244.8079,6,207.48046666666664,0.0851575784,17.1,Regular,Food,Fruits and Vegetables
FDX57,10012.3004,1668.7167333333334,6,96.7568,0.0536819606,17.25,Regular,Food,Snack Foods
FDX58,27830.44,3478.805,8,182.87,0.047468113374999996,13.15,Low Fat,Food,Snack Foods
FDX59,2886.243,577.2486,5,33.6558,0.0516656826,10.195,Low Fat,Food,Breads
FDX60,8628.768,1438.128,6,79.91266666666667,0.08067584583333333,14.35,Low Fat,Food,Baking Goods
FDY01,7486.921,1871.73025,4,116.0584,0.17047961825,11.8,Regular,Food,Canned
FDY02,22880.216999999997,3268.602428571428,7,263.0195714285714,0.10847258333333333,8.945,Regular,Food,Dairy
FDY03,11477.0604,1434.63255,8,111.6577,0.089735736625,17.6,Regular,Food,Meat
FDY04,14354.648,2392.441333333333,6,162.971,0.04253507016666667,17.7,Regular,Food,Frozen Foods
FDY07,5053.422,721.9174285714286,7,46.183057142857145,0.12187957333333332,11.8,Low Fat,Food,Fruits and Vegetables
FDY08,7164.6738,1791.16845,4,139.9838,0.200014172,9.395,Regular,Food,Fruits and Vegetables
FDY09,2101.2648,700.4216,3,174.27206666666666,0.037214928333333334,15.6,Low Fat,Food,Snack Foods
FDY10,12596.936,2099.4893333333334,6,114.13426666666668,0.04913714633333333,17.6,Low Fat,Food,Snack Foods
FDY11,4943.5650000000005,988.7130000000001,5,66.07419999999999,0.029622247600000002,6.71,Regular,Food,Baking Goods
FDY12,2327.6367999999998,465.52735999999993,5,50.0608,0.16463882975,9.8,Regular,Food,Baking Goods
FDY13,8881.772,1268.8245714285715,7,75.98128571428572,0.03341199214285714,12.1,Low Fat,Food,Canned
FDY14,20352.8402,5088.21005,4,263.5476,0.07004953575,10.3,Low Fat,Food,Dairy
FDY15,15176.911,2168.130142857143,7,155.8487142857143,0.18935439814285715,18.25,Regular,Food,Dairy
FDY16,16782.8206,3356.56412,5,184.3266,0.10600956659999998,18.35,Regular,Food,Frozen Foods
FDY19,9781.2678,2445.31695,4,117.3716,0.041435505,19.75,Low Fat,Food,Fruits and Vegetables
FDY20,6247.8672,1249.57344,5,91.3688,0.0819236652,12.5,Regular,Food,Fruits and Vegetables
FDY21,18855.456,3142.5759999999996,6,195.761,0.205924754,15.1,Low Fat,Food,Snack Foods
FDY22,8341.1424,2085.2856,4,143.6628,0.16010164025,16.5,Regular,Food,Snack Foods
FDY24,4152.5946,830.5189200000001,5,53.3298,0.15614003125,4.88,Regular,Food,Baking Goods
FDY25,24991.4688,4998.29376,5,180.6776,0.0340019908,12.0,Low Fat,Food,Canned
FDY26,21172.440000000002,4234.488,5,212.1044,0.0346162474,20.6,Regular,Food,Dairy
FDY27,11241.3672,2248.27344,5,178.49439999999998,0.0319008986,6.38,Low Fat,Food,Dairy
FDY28,20517.2928,3419.5488,6,213.8718,0.1810508585,7.47,Regular,Food,Frozen Foods
FDY31,17951.2996,2564.4713714285713,7,147.1275142857143,0.043609208,5.98,Low Fat,Food,Fruits and Vegetables
FDY32,5056.751,1685.5836666666667,3,164.08766666666665,0.19070351166666666,7.605,Low Fat,Food,Fruits and Vegetables
FDY33,23073.299,3296.185571428571,7,159.2404857142857,0.10943660399999999,14.5,Regular,Food,Snack Foods
FDY34,14257.441200000001,2851.48824,5,165.8242,0.01263723,10.5,Regular,Food,Snack Foods
FDY35,5650.6446,807.2349428571428,7,45.81162857142857,0.019295703857142858,17.6,Regular,Food,Breads
FDY36,6518.182000000001,1086.3636666666669,6,73.72133333333333,0.010595105166666667,12.3,Low Fat,Food,Baking Goods
FDY37,14600.993999999999,2920.1987999999997,5,142.667,0.026548492400000002,17.0,Regular,Food,Canned
FDY38,17244.22,3448.844,5,232.05,0.1372740368,13.6,Regular,Food,Dairy
FDY39,16722.2328,3344.4465600000003,5,183.0408,0.0638449095,5.305,Regular,Food,Meat
FDY40,2660.5368,443.4228,6,49.5692,0.10634331316666668,15.5,Regular,Food,Frozen Foods
FDY43,673.7896,673.7896,1,169.7474,0.098803088,14.85,Low Fat,Food,Fruits and Vegetables
FDY44,15909.291000000001,3181.8582,5,196.351,0.0244182922,14.15,Regular,Food,Fruits and Vegetables
FDY45,22381.5328,3730.255466666667,6,254.00226666666666,0.026186399600000004,17.5,Low Fat,Food,Snack Foods
FDY46,11786.6574,3928.8858,3,187.48979999999997,0.047927749666666665,18.6,Low Fat,Food,Snack Foods
FDY47,13891.917000000001,1736.4896250000002,8,130.0435,0.05973079142857143,8.6,Regular,Food,Breads
FDY48,8715.322,1452.5536666666667,6,103.83319999999999,0.026725272999999997,14.0,Low Fat,Food,Baking Goods
FDY49,17337.432,2167.179,8,164.6934,0.013144578625,17.2,Regular,Food,Canned
FDY50,11330.5844,1888.4307333333334,6,89.3172,0.1311026205,5.8,Low Fat,Food,Dairy
FDY51,22037.98,4407.596,5,220.7198,0.08114450819999999,12.5,Low Fat,Food,Meat
FDY52,4594.0199999999995,765.67,6,60.88693333333333,0.0084558516,6.365,Low Fat,Food,Frozen Foods
FDY55,42661.8008,5332.7251,8,257.2738,0.0814281194,16.75,Low Fat,Food,Fruits and Vegetables
FDY56,30018.924600000002,3752.3655750000003,8,225.7937,0.073569595375,16.35,Regular,Food,Fruits and Vegetables
FDY57,11121.5232,1588.7890285714286,7,95.98948571428572,0.1214671492857143,20.2,Regular,Food,Snack Foods
FDY58,12331.9476,4110.6492,3,227.80273333333335,0.040068738,11.65,Low Fat,Food,Snack Foods
FDY59,7866.427,1123.7752857142857,7,93.07477142857142,0.031391502333333335,8.195,Low Fat,Food,Baking Goods
FDY60,11936.4624,2387.29248,5,144.21280000000002,0.0308318305,10.5,Regular,Food,Baking Goods
FDZ01,8565.517,1713.1034,5,103.03900000000002,0.0102689824,8.975,Regular,Food,Canned
FDZ02,2348.9424,587.2356,4,98.2226,0.04460041525,6.905,Regular,Food,Dairy
FDZ03,13981.800000000001,2796.36,5,186.324,0.09212875875,13.65,Regular,Food,Dairy
FDZ04,4933.578,822.263,6,62.63433333333334,0.042270600666666665,9.31,Low Fat,Food,Frozen Foods
FDZ07,3839.0027999999998,767.8005599999999,5,62.25940000000001,0.13852789233333335,15.1,Regular,Food,Fruits and Vegetables
FDZ08,6934.9728,990.7103999999999,7,82.43062857142857,0.11005425349999999,12.5,Regular,Food,Fruits and Vegetables
FDZ09,16051.1064,2675.1844,6,164.22013333333334,0.116764985,17.6,Low Fat,Food,Snack Foods
FDZ10,11005.673999999999,1834.2789999999998,6,126.76866666666666,0.054990563,17.85,Low Fat,Food,Snack Foods
FDZ12,14600.994,2433.4990000000003,6,143.71366666666668,0.11695491939999998,9.17,Low Fat,Food,Baking Goods
FDZ13,2796.36,699.09,4,50.760000000000005,0.15394617775,7.84,Regular,Food,Canned
FDZ14,7634.0628,2544.6875999999997,3,121.80893333333334,0.04760160633333333,7.71,Regular,Food,Dairy
FDZ15,15493.166,2213.3094285714283,7,118.22105714285715,0.020883143166666666,13.1,Low Fat,Food,Dairy
FDZ16,21118.5102,3519.7517000000003,6,193.83113333333333,0.19780718016666668,16.85,Regular,Food,Frozen Foods
FDZ19,9140.1024,3046.7008,3,176.2378666666667,0.093480252,6.425,Low Fat,Food,Fruits and Vegetables
FDZ20,40185.0248,5023.1281,8,254.1106,0.03764950342857143,16.1,Low Fat,Food,Fruits and Vegetables
FDZ21,10136.805,1267.100625,8,96.4785,0.042551874125,17.6,Regular,Food,Snack Foods
FDZ22,6075.425,1215.085,5,83.80499999999999,0.0521080726,9.395,Low Fat,Food,Snack Foods
FDZ23,19947.368000000002,2849.6240000000003,7,186.4382857142857,0.07401766442857143,17.75,Regular,Food,Baking Goods
FDZ25,17147.679,2857.9465,6,169.56233333333333,0.027619404400000002,15.7,Regular,Food,Canned
FDZ26,29877.775,3734.721875,8,239.3347,0.15624476925,11.6,Regular,Food,Dairy
FDZ27,2396.88,479.37600000000003,5,51.095,0.01719232,7.935,Low Fat,Food,Dairy
FDZ28,7884.403600000001,1576.88072,5,126.5278,0.060317707750000005,20.0,Regular,Food,Frozen Foods
FDZ31,16107.033599999999,3221.40672,5,191.1704,0.11319010574999999,15.35,Regular,Food,Fruits and Vegetables
FDZ32,3681.874,920.4685,4,105.1964,0.047754564666666666,7.785,Regular,Food,Fruits and Vegetables
FDZ33,14337.3372,1792.16715,8,147.7451,0.11900040928571429,10.195,Low Fat,Food,Snack Foods
FDZ34,14481.15,4827.05,3,192.68200000000002,0.07587134499999999,6.695,Low Fat,Food,Starchy Foods
FDZ35,15789.447,2255.6352857142856,7,102.81328571428571,0.022303452333333335,9.6,Regular,Food,Breads
FDZ36,17710.280000000002,3542.0560000000005,5,186.804,0.06589836140000001,6.035,Regular,Food,Baking Goods
FDZ37,3750.4514,1250.1504666666667,3,87.85313333333333,0.0197206385,8.1,Regular,Food,Canned
FDZ38,22762.3704,3793.7284,6,172.5755333333333,0.009007714666666666,17.6,Low Fat,Food,Dairy
FDZ39,7946.323,1324.3871666666666,6,103.03233333333333,0.018044975833333334,19.7,Regular,Food,Meat
FDZ40,4314.384,862.8768,5,53.9898,0.0402508198,8.935,Low Fat,Food,Frozen Foods
FDZ43,23750.4176,4750.08352,5,241.63119999999998,0.05703811560000001,11.0,Regular,Food,Fruits and Vegetables
FDZ44,5390.3168000000005,898.3861333333334,6,116.41413333333333,0.04797037816666667,8.185,Low Fat,Food,Fruits and Vegetables
FDZ45,16071.080399999999,2678.5134,6,198.3084,0.08283136683333332,14.1,Low Fat,Food,Snack Foods
FDZ46,6189.2768,1547.3192,4,110.4978,0.069315463,7.485,Low Fat,Food,Snack Foods
FDZ47,9225.990600000001,1845.1981200000002,5,99.1442,0.0792275435,20.7,Regular,Food,Baking Goods
FDZ48,8165.3712,1360.8952,6,112.37106666666666,0.08563413983333334,17.75,Low Fat,Food,Baking Goods
FDZ49,19393.4224,3232.2370666666666,6,220.1798,0.13309499816666667,11.0,Regular,Food,Canned
FDZ50,11025.648,5512.824,2,183.0108,0.079523619,12.8,Regular,Food,Dairy
FDZ51,7045.4956,1409.09912,5,96.0094,0.061921066600000005,11.3,Regular,Food,Meat
FDZ52,13120.254799999999,1874.3221142857142,7,111.76002857142858,0.1001520237142857,19.2,Low Fat,Food,Frozen Foods
FDZ55,21092.544,3515.4240000000004,6,159.95866666666666,0.025437187166666667,6.055,Low Fat,Food,Fruits and Vegetables
FDZ56,16844.739999999998,2807.4566666666665,6,167.88073333333332,0.028948053833333334,16.25,Low Fat,Food,Fruits and Vegetables
FDZ57,5396.9748,1079.39496,5,128.1594,0.0378300824,10.0,Regular,Food,Snack Foods
FDZ58,14455.8496,2065.1213714285714,7,122.03577142857144,0.057820340000000005,17.85,Low Fat,Food,Snack Foods
FDZ59,16312.1,2718.6833333333334,6,166.28333333333333,0.12872011116666668,6.63,Regular,Food,Baking Goods
FDZ60,3882.9456,776.58912,5,107.8196,0.1373011176,20.5,Low Fat,Food,Baking Goods
NCA05,8314.5104,1385.7517333333333,6,149.24006666666665,0.0289398976,20.75,Non-Edible,Non-Consumable,Health and Hygiene
NCA06,3991.471,570.2101428571428,7,36.09042857142857,0.1433687293333333,20.5,Non-Edible,Non-Consumable,Household
NCA17,13422.528,2684.5056,5,149.4192,0.04554225825,20.6,Non-Edible,Non-Consumable,Health and Hygiene
NCA18,4170.5712,1042.6428,4,116.1742,0.065540536,10.1,Non-Edible,Non-Consumable,Household
NCA29,13175.5162,2635.10324,5,170.95059999999998,0.030977437400000002,10.5,Non-Edible,Non-Consumable,Household
NCA30,11723.4064,2344.68128,5,189.8072,0.1511370865,19.0,Non-Edible,Non-Consumable,Household
NCA41,16547.7932,3309.55864,5,191.75619999999998,0.0326456916,16.75,Non-Edible,Non-Consumable,Health and Hygiene
NCA42,14102.9756,2820.59512,5,158.8404,0.034968291666666665,6.965,Non-Edible,Non-Consumable,Household
NCA53,4325.7026,720.9504333333333,6,48.403400000000005,0.011136618000000001,11.395,Non-Edible,Non-Consumable,Health and Hygiene
NCA54,8841.1582,2210.28955,4,179.6068,0.04282478225,16.5,Non-Edible,Non-Consumable,Household
NCB06,12943.152,2588.6304,5,161.192,0.09342364700000001,17.6,Non-Edible,Non-Consumable,Health and Hygiene
NCB07,9624.139,3208.046333333333,3,197.07766666666666,0.09483067166666666,19.2,Non-Edible,Non-Consumable,Household
NCB18,14876.6352,1652.9594666666667,9,88.88473333333334,0.047835628666666664,19.6,Non-Edible,Non-Consumable,Household
NCB19,8588.82,1431.47,6,85.67153333333333,0.10162857799999998,6.525,Non-Edible,Non-Consumable,Household
