Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type,Cluster,Cluster_Label
FDB34,10640.8156,1520.1165142857142,7,86.29122857142856,0.0292026581428571,15.25,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDB35,8177.3556,1362.8926,6,92.49706666666668,0.0728233971666666,12.3,Regular,Food,Starchy Foods,1,Food: Low Viz / Economy
FDB36,15083.699,2154.814142857143,7,131.50545714285713,0.0485448542,5.465,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDB37,25717.8566,5143.57132,5,240.97380000000004,0.0229210552,20.25,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDB38,12144.192,2428.8384,5,159.292,0.02734015,19.5,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDB39,3355.632,671.1264,5,57.0072,0.0443732326,11.6,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDB40,15018.450599999998,2503.0751,6,145.34353333333334,0.0083899056666666,17.5,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDB41,3592.6568,598.7761333333334,6,47.4718,0.1205154721666666,19.0,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDB44,17728.9224,3545.78448,5,210.5786,0.016943371,6.655,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDB45,7421.6726,1236.9454333333333,6,104.69726666666668,0.0240233726666666,20.85,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDB46,14397.2592,3599.3148,4,212.0744,0.09393890575,10.5,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDB47,4599.3464,2299.6732,2,209.9112,0.071455195,8.8,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDB49,8178.6872,1363.1145333333334,6,98.2884,0.0373490928333333,8.3,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDB50,7322.4684,1464.49368,5,77.6386,0.1540275828,13.0,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDB51,5069.4012,844.9002,6,62.351866666666666,0.0385228881666666,6.92,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDB52,14828.6976,2965.73952,5,256.9072,0.0304476632,17.75,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDB53,17598.425600000002,3519.685120000001,5,148.25920000000002,0.1395697629999999,13.35,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDB56,26849.0508,3835.578685714285,7,187.44131428571427,0.0747097271666666,8.75,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDB57,20458.7024,4091.74048,5,221.79720000000003,0.0188043246,20.25,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDB58,15741.5094,2248.787057142857,7,142.14397142857143,0.0162507712857142,10.5,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDB59,12499.7292,2499.94584,5,198.3684,0.0152874972,18.25,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDB60,16330.7424,2721.7904000000003,6,195.0136,0.0317738851666666,9.3,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDC02,27334.419,4555.7365,6,259.1444666666667,0.076530649,21.35,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDC03,12875.2404,3218.8101,4,194.8794,0.071957675,8.575,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDC04,12567.6408,2513.5281600000003,5,242.0054,0.0517666446,15.6,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDC05,11430.4544,2857.6136,4,197.2768,0.09905860475,13.1,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDC08,17657.016,2942.836,6,226.88866666666664,0.1150938308333333,19.0,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDC09,4408.9276,881.78552,5,102.2932,0.0298823335999999,15.5,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDC10,5543.4508,1108.69016,5,120.0498,0.083853786,9.8,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDC11,8029.548,2007.387,4,89.7422,0.141736083,20.5,Low Fat,Food,Starchy Foods,0,Food: Low Viz / Economy
FDC14,4488.1578,561.019725,8,41.5079,0.0496532897142857,14.5,Regular,Food,Canned,1,Food: Low Viz / Economy
FDC15,6756.5384,1689.1346,4,157.3288,0.20844980225,18.1,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDC16,9694.048,1384.8639999999998,7,86.22542857142857,0.0205982003333333,11.5,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDC17,31979.7056,4568.529371428572,7,211.0785142857143,0.0154726991428571,12.15,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDC20,3020.0688,503.3448,6,56.110533333333336,0.0276277296,10.65,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDC21,4449.5414,889.90828,5,108.9854,0.0552756613999999,14.6,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDC22,14094.986,2818.9972,5,194.022,0.13660812,6.89,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDC23,3199.8348,3199.8348,1,178.3686,0.017979145,18.0,Low Fat,Food,Starchy Foods,0,Food: Mass Market / High Rev
FDC26,5892.9958,1178.59916,5,111.0886,0.143551838,10.195,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDC28,6945.6256,1389.1251200000002,5,108.9454,0.0549353316666666,7.905,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDC29,13627.5944,1946.7992,7,114.10331428571428,0.024224406,8.39,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDC32,6200.5954,1240.11908,5,92.4062,0.1139165826,18.35,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDC33,21481.3712,3580.2285333333334,6,196.76013333333333,0.068941072,8.96,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDC34,17293.4892,2882.2482,6,155.91386666666668,0.1945755455,16.0,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDC35,14494.466,2415.744333333333,6,207.08046666666667,0.1366410036666666,7.435,Low Fat,Food,Starchy Foods,0,Food: Mass Market / High Rev
FDC37,5574.0776000000005,1858.0258666666668,3,107.26046666666667,0.0411091526666666,15.5,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDC38,8214.6404,2053.6601,4,132.89419999999998,0.1225724095,15.7,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDC39,14125.6128,3531.4032,4,207.1046,0.1593573976666666,7.405,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDC40,6543.4824,1308.69648,5,77.9786,0.0651974452,16.0,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDC41,8881.771999999999,1268.8245714285713,7,76.93842857142856,0.1407335222857142,15.6,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDC44,14573.0304,2428.8384,6,114.38513333333331,0.1726662592,15.6,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDC45,10095.5254,1682.5875666666668,6,171.19393333333335,0.1527789491666666,17.0,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDC46,26557.4304,3793.918628571428,7,183.8266,0.1277828788571428,17.7,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDC47,23293.6788,3882.2798,6,228.4194,0.147221209,15.0,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDC48,5614.0256,1403.5064,4,83.13419999999999,0.01885804175,9.195,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDC50,11996.3844,1713.7692,7,94.72368571428572,0.1519838385,15.85,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDC51,10716.051,2143.2102,5,122.713,0.0096376756,10.895,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDC52,6169.3028,1542.3257,4,150.4958,0.00984836825,11.15,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDC53,7488.9184,1248.1530666666667,6,98.45506666666668,0.0098252986666666,8.68,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDC56,6591.42,2197.14,3,119.91066666666666,0.1216780686666666,7.72,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDC57,7530.198,1882.5495,4,193.857,0.06488455175,20.1,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDC58,2988.1104,597.62208,5,44.2028,0.0420336335,10.195,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDC59,7030.848,1004.4068571428572,7,64.5168,0.0608249256666666,16.7,Regular,Food,Starchy Foods,1,Food: Low Viz / Economy
FDC60,4604.6728,1151.1682,4,88.1514,0.1554055105,5.425,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDD02,9836.5292,1967.30584,5,117.95239999999998,0.0616463366666666,16.6,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDD03,14913.92,2982.784,5,232.99,0.0799452682,13.3,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDD04,10494.3396,1749.0566,6,142.74873333333332,0.1013568275,16.0,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDD05,17594.4308,2199.30385,8,121.2348,0.018186468875,19.35,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDD08,3757.1094,626.1849,6,37.53393333333333,0.0353863033333333,8.3,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDD09,19739.6384,3289.939733333333,6,180.7476,0.021526135,13.5,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDD10,12490.408,1784.3439999999998,7,177.80582857142858,0.0512354306666666,20.6,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDD11,18216.288,3036.048,6,253.404,0.030632116,12.85,Low Fat,Food,Starchy Foods,0,Food: Mass Market / High Rev
FDD14,14569.7014,2428.2835666666665,6,183.9932666666667,0.191246942,20.7,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDD16,3206.4928,801.6232,4,74.6696,0.0492991345,20.5,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDD17,24244.4412,3463.4916000000003,7,238.1048857142857,0.0363366471666666,7.5,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDD20,9088.8358,3029.6119333333336,3,124.73793333333332,0.0207092133333333,14.15,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDD21,15688.9112,2614.818533333333,6,114.20093333333334,0.03061079775,10.3,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDD22,6711.263999999999,3355.632,2,113.5544,0.099930124,10.0,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDD23,9915.7594,3305.253133333333,3,186.7231333333333,0.0487738003333333,9.5,Regular,Food,Starchy Foods,1,Food: Mass Market / High Rev
FDD26,15547.7616,2591.2936,6,184.95906666666667,0.0892522453333333,8.71,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDD28,4101.328,1025.332,4,59.1654,0.0532384576666666,10.695,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDD29,32469.7344,4058.7168,8,253.3448,0.019973603875,12.15,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDD32,3086.6488,1028.8829333333333,3,81.46093333333333,0.041053396,17.7,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDD33,17194.950800000002,4298.737700000001,4,233.1142,0.108382679,12.85,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDD34,12234.075,2446.815,5,162.381,0.0159023812,7.945,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDD35,11624.868,2324.9736000000003,5,119.844,0.02587742425,12.15,Low Fat,Food,Starchy Foods,0,Food: Low Viz / Economy
FDD36,6044.1324,1511.0331,4,119.4374,0.024861244,13.300000000000002,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDD38,13650.2316,1516.6924,9,101.9674,0.009658953125,16.75,Regular,Food,Canned,1,Food: Low Viz / Economy
FDD39,25966.2,3709.457142857143,7,217.01357142857145,0.077741191,16.7,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDD40,20588.5334,3431.422233333333,6,192.89953333333327,0.0147877325,20.25,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDD41,10348.5294,1724.7549,6,105.59726666666668,0.0873119425,6.765,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDD44,32723.4042,5453.9007,6,257.64793333333336,0.0785744454,8.05,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDD45,5956.2468,1489.0617,4,94.9186,0.11639661125,8.615,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDD46,10150.7868,1691.7978,6,154.36646666666667,0.1747471961666666,6.035,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDD47,19260.2624,3210.0437333333334,6,171.92813333333334,0.1584641838333333,7.6,Regular,Food,Starchy Foods,1,Food: Mass Market / High Rev
FDD48,4008.116,2004.058,2,115.5176,0.0302506975,10.395,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDD50,21815.6028,3116.514685714286,7,168.89891428571428,0.1417519088571428,18.85,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDD51,2716.464,452.744,6,44.77439999999999,0.1378631344,11.15,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDD52,10546.272,1757.7119999999998,6,110.12366666666668,0.1832876853333333,18.25,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDD53,2223.1062,444.62124000000006,5,42.8054,0.0568439022,16.2,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDD56,16284.8022,2714.1337,6,176.5054,0.115632584,15.2,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDD57,10092.1964,1441.742342857143,7,95.2094,0.0245600082857142,18.1,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDD58,7789.86,1298.31,6,99.92,0.0668301415,7.76,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDD59,6231.888,1557.972,4,79.846,0.0662434993333333,10.5,Regular,Food,Starchy Foods,1,Food: Low Viz / Economy
FDE02,8824.5132,1764.9026399999998,5,93.7978,0.1394586058,8.71,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDE04,14740.812,2456.802,6,180.16600000000005,0.0200669761666666,19.75,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDE05,12393.867,2065.6445,6,145.9435333333333,0.0368274022,10.895,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDE08,11283.9784,2256.79568,5,147.77339999999998,0.063380251,18.2,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDE09,4863.0032,972.60064,5,110.5628,0.02928258325,8.775,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDE10,10361.8454,1726.9742333333334,6,131.5959333333333,0.1021938446,6.67,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDE11,27208.5828,3401.07285,8,184.5424,0.1671726995,17.7,Regular,Food,Starchy Foods,1,Food: Mass Market / High Rev
FDE14,9387.78,1877.556,5,99.29,0.0314868802,13.65,Regular,Food,Canned,1,Food: Low Viz / Economy
FDE16,27924.9836,3989.283371428571,7,208.36682857142856,0.0317371618571428,8.895,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDE17,17229.5724,2461.367485714286,7,151.4508857142857,0.0545300801666666,20.1,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDE20,16977.9,3395.5800000000004,5,168.999,0.0055373622,11.35,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDE21,6835.102800000001,2278.3676,3,116.01586666666668,0.0229857905,12.8,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDE22,8628.768,1725.7536,5,159.332,0.0380340546,9.695,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDE23,4427.570000000001,885.5140000000001,5,46.686,0.0533348165,17.6,Regular,Food,Starchy Foods,1,Food: Low Viz / Economy
FDE24,9973.684,1662.2806666666663,6,141.86453333333333,0.104063175,14.85,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDE26,9824.5448,1964.90896,5,144.1586,0.1010490608,9.3,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDE28,14513.1084,2902.62168,5,229.9668,0.1954836983333333,9.5,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDE29,6301.1312,1050.1885333333332,6,61.1378,0.1431763955,8.905,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDE32,3339.6528,556.6088,6,38.51726666666666,0.0487903283333333,20.7,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDE33,8642.084,1234.5834285714286,7,78.8644,0.0597629012857142,19.35,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDE34,17812.8132,2968.8022,6,182.5634,0.1202070326666666,9.195,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDE35,3808.376,761.6752,5,59.2704,0.051325553,7.06,Regular,Food,Starchy Foods,1,Food: Low Viz / Economy
FDE36,24076.6596,4012.7766,6,163.3868,0.0418820269999999,5.26,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDE38,7294.5048,3647.2524,2,164.3342,0.044499155,6.52,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDE39,5482.1972000000005,2741.0986000000003,2,119.2782,0.0361677284999999,7.89,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDE40,5077.3908,1015.47816,5,62.4194,0.1178252405,15.6,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDE41,6595.4148000000005,1099.2358000000002,6,84.72326666666667,0.0641300393999999,9.195,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDE44,3990.8052,798.1610400000001,5,49.8892,0.1715866525,14.65,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDE45,15581.7174,3116.34348,5,178.8002,0.04796580225,12.1,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDE46,8614.786199999999,1435.7976999999998,6,151.90326666666667,0.017742649,18.6,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDE47,7843.7898,1960.94745,4,124.8546,0.0379674115,14.15,Low Fat,Food,Starchy Foods,0,Food: Low Viz / Economy
FDE50,10702.0692,3567.3564,3,188.0222666666667,0.0161894213333333,19.7,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDE51,3613.2966,516.1852285714285,7,43.96574285714286,0.1160978602857143,5.925,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDE52,3453.5046,3453.5046,1,88.9514,0.02974207,13.379904552129222,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDE53,5965.568,1193.1136,5,106.608,0.0305177806,10.895,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDE56,5139.3102,1284.82755,4,62.644400000000005,0.1891040957499999,17.25,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDE57,12337.9398,3084.48495,4,141.3404,0.03629906275,9.6,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDE58,9599.5044,2399.8761,4,119.0874,0.0520875335,18.5,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDE59,2840.3028,473.3838,6,35.36986666666667,0.0693892356666666,12.15,Low Fat,Food,Starchy Foods,0,Food: Low Viz / Economy
FDF02,4953.552000000001,1651.1840000000002,3,101.73233333333332,0.103862387,16.2,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDF04,30224.6568,3778.0821,8,258.1179,0.015125422,17.5,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDF05,36555.749,4569.468625,8,262.891,0.026895910125,17.5,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDF08,7470.276,1245.046,6,89.11893333333335,0.074007994,14.3,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDF09,2535.3664,422.56106666666665,6,37.8348,0.0121525346666666,6.215,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDF10,8092.799,2023.19975,4,147.6668,0.1570722603333333,15.5,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDF11,16103.7046,3220.74092,5,239.7138,0.017677499,10.195,Regular,Food,Starchy Foods,1,Food: Mass Market / High Rev
FDF12,14632.9524,2438.8254,6,148.4076,0.0825114263333333,8.235,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDF14,9647.442,2411.8605,4,152.484,0.0272312885,7.55,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDF16,15371.9904,1921.4988,8,147.7701,0.101509481375,7.3,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDF17,9624.139,3208.046333333333,3,196.8443333333333,0.0427521473333333,5.19,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDF20,19707.68,3284.613333333333,6,197.1601333333333,0.036939184,12.85,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDF21,26185.914,3740.8448571428567,7,189.753,0.0667729792,10.3,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDF22,25860.3378,3232.542225,8,213.0968,0.061704527,6.865,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDF24,9499.6344,1583.2724,6,82.77673333333333,0.0282459905,15.5,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDF26,12765.3834,2127.5639,6,154.2331333333333,0.051924084,6.825,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDF28,6972.2576,2324.085866666667,3,124.03793333333334,0.0378749929999999,15.7,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDF29,10775.973,2155.1946,5,129.691,0.0199332482,15.1,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDF32,9096.1596,1819.23192,5,197.7026,0.0833989623333333,16.35,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDF33,9168.066,1833.6132,5,107.8196,0.0251949457499999,7.97,Low Fat,Food,Seafood,0,Food: Low Viz / Economy
FDF34,16666.3056,2777.7176,6,198.47506666666663,0.0156135508333333,9.3,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDF35,7825.1474,1565.02948,5,106.8338,0.1542424205999999,15.0,Low Fat,Food,Starchy Foods,0,Food: Low Viz / Economy
FDF38,771.6622,385.8311,2,40.1138,0.0263470375,11.8,Regular,Food,Canned,1,Food: Low Viz / Economy
FDF39,21828.253,5457.063249999999,4,262.31600000000003,0.0195369915,14.85,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDF40,15687.5796,3921.8949,4,248.8092,0.02674157625,20.25,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDF41,23895.562,3982.593666666666,6,246.396,0.1313649986666666,12.15,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDF44,16964.584,3392.9168,5,130.8168,0.0597593766,7.17,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDF45,6269.1728,1253.83456,5,58.3904,0.0122351766,18.2,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDF46,9099.4886,1819.89772,5,114.9834,0.1077878664,7.07,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDF47,10096.857,2524.21425,4,224.0746,0.0977739095,20.85,Low Fat,Food,Starchy Foods,0,Food: Mass Market / High Rev
FDF50,10642.1472,3547.3824,3,197.4768,0.1172128793333333,4.905,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDF52,19884.7828,2209.420311111111,9,183.0403111111111,0.0786912411249999,9.3,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDF53,14254.1122,3563.5280500000003,4,180.03179999999998,0.083617715,20.75,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDF56,26983.5424,2998.1713777777777,9,181.2976,0.1384174461111111,16.7,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDF57,16703.5904,2386.2272000000003,7,169.9448,0.066232452,14.5,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDF58,2909.5460000000003,969.8486666666668,3,63.88433333333334,0.0095579565,13.3,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDF59,5439.586,1359.8965,4,126.452,0.071373179,12.5,Low Fat,Food,Starchy Foods,0,Food: Low Viz / Economy
FDG02,9711.3588,1942.27176,5,190.1988,0.0129633086,7.855,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDG04,8980.3104,2245.0776,4,186.7148,0.00720975175,13.1,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDG05,9231.317,2307.82925,4,156.163,0.0877647256666666,11.0,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDG08,18551.8512,2650.264457142857,7,171.74782857142856,0.1862361048333333,13.15,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDG09,28538.8512,3170.9834666666666,9,187.22226666666663,0.0515647621111111,20.6,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
